Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
10284209918,"Nov 26, 2023, 11:09:54 AM",Evening Run,Run,,3187,5.64,179.0,86,false,,,activities/10284209918.gpx,,,3187.0,2960.0,5645.56005859375,6.402857303619385,1.9072837829589844,0.0,-0.6000000238418579,4.199999809265137,6.0,5.73771333694458,0.010671086609363556,,,,,,157.3480987548828,,,,,,86.0,,,,,,,,,,,,,0.0,,1.0,5628.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.77143394947052,0.0,,,,7478.0,,,,,,,,""
10289732158,"Nov 27, 2023, 12:17:33 PM",Evening Run,Run,,3930,6.79,171.0,90,false,,,activities/10289732158.gpx,,,3930.0,3833.0,6790.89013671875,2.8124022483825684,1.7716906070709229,0.0,-0.10000000149011612,4.099999904632568,6.0,6.189804553985596,0.0014781353529542685,,,,,,151.55027770996094,,,,,,90.0,,,,,,,,,,,,,0.0,,1.0,6774.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7279618978500366,0.0,,,,11038.0,,,,,,,,""
10311193437,"Dec 1, 2023, 12:15:40 PM",Evening Run,Run,,5212,9.14,179.0,210,false,,,activities/10311193437.gpx,,,5212.0,5048.0,9147.1904296875,3.5039713382720947,1.812042474746704,0.0,0.0,4.099999904632568,6.0,5.439735412597656,0.0,,,,,,166.56809997558594,,,,,,210.0,,,,,,,,,,,,,0.0,,1.0,9151.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.755025029182434,0.0,,,,13858.0,,,,,,,,""
10311932568,"Nov 30, 2023, 4:17:46 AM",Lunch Walk,Walk,,1450,2.12,136.0,3,false,,,activities/11040219028.fit.gz,,,1450.0,841.0,2125.35009765625,3.529003858566284,2.527170181274414,8.0,9.800000190734863,3.200000047683716,10.399999618530273,28.901411056518555,-0.17654159665107727,,,,,,121.81707000732422,,,95.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4657586812973022,0.0,,,,2414.0,,,,,,,,""
10326927295,"Dec 4, 2023, 12:25:16 PM",Evening Run,Run,,5527,9.30,184.0,220,false,,,activities/10326927295.gpx,,,5527.0,5419.0,9306.23046875,3.2567057609558105,1.7173335552215576,0.0,0.0,4.099999904632568,6.0,5.640880584716797,0.0,,,,,,166.22657775878906,,,,,,220.0,,,,,,,,,,,,,0.0,,1.0,9301.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6837761402130127,0.0,,,,14640.0,,,,,,,,""
10331338089,"Dec 5, 2023, 10:17:50 AM",Afternoon Run,Run,,2837,5.19,174.0,125,false,,,activities/10331338089.gpx,,,2837.0,2785.0,5195.3701171875,3.161611318588257,1.865483045578003,0.0,0.0,4.300000190734863,5.599999904632568,1.9378547668457031,0.0,,,,,,168.28973388671875,,,,,,125.0,,,,,,,,,,,,,0.0,,1.0,5186.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8312901258468628,0.0,,,,8118.0,,,,,,,,""
10342696181,"Dec 7, 2023, 12:36:49 PM",Evening Workout,Workout,,991,0,172.0,10,false,,,activities/10342696181.gpx,,,991.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,137.15740966796875,,,,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
10347856980,"Dec 8, 2023, 12:39:31 PM",Evening Run,Run,,3205,6.05,183.0,139,false,,,activities/10347856980.gpx,,,3205.0,3159.0,6058.47998046875,2.9840331077575684,1.9178473949432373,0.0,0.0,4.099999904632568,6.0,5.739804267883301,0.0,,,,,,167.01266479492188,,,,,,139.0,,,,,,,,,,,,,0.0,,1.0,6048.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8903213739395142,0.0,,,,8820.0,,,,,,,,""
10351837517,"Dec 9, 2023, 9:26:33 AM",Afternoon Run,Run,,3436,5.71,170.0,59,false,,,activities/10351837517.gpx,,,3436.0,3361.0,5716.240234375,3.386035203933716,1.7007558345794678,0.0,0.10000000149011612,4.199999809265137,6.0,8.072526931762695,-0.0017595008248463273,,,,,,148.3231658935547,,,,,,59.0,,,,,,,,,,,,,0.0,,1.0,5690.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6636321544647217,0.0,,,,8500.0,,,,,,,,""
10373899262,"Dec 13, 2023, 12:08:01 PM",Evening Run,Run,,5003,9.10,180.0,146,false,,,activities/10373899262.gpx,,,5003.0,4792.0,9104.73046875,4.566015720367432,1.899985432624817,0.0,0.0,4.5,6.300000190734863,5.347723960876465,0.0,,,,,,159.39620971679688,,,,,,146.0,,,,,,,,,,,,,0.0,,1.0,9101.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8198541402816772,0.0,,,,12048.0,,,,,,,,""
10379039259,"Dec 14, 2023, 12:42:59 PM",Evening Run,Run,,3504,6.02,166.0,84,false,,,activities/10379039259.gpx,,,3504.0,3378.0,6026.18017578125,2.9840006828308105,1.7839491367340088,0.0,0.0,4.5,6.300000190734863,6.0975518226623535,0.0,,,,,,153.00885009765625,,,,,,84.0,,,,,,,,,,,,,0.0,,1.0,6023.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7198002338409424,0.0,,,,9578.0,,,,,,,,""
10393055312,"Dec 17, 2023, 9:02:14 AM",Afternoon Run,Run,,2967,5.02,181.0,80,false,,,activities/10393055312.gpx,,,2967.0,2967.0,5024.2001953125,2.4400391578674316,1.6933603286743164,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,153.92787170410156,,,,,,80.0,,,,,,,,,,,,,0.0,,1.0,5024.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6933603286743164,0.0,,,,7910.0,,,,,,,,""
10404762355,"Dec 19, 2023, 1:21:02 PM",Evening Run,Run,,3289,6.08,178.0,124,false,,,activities/10404762355.gpx,,,3289.0,3225.0,6081.39013671875,3.805957078933716,1.88570237159729,0.0,-0.4000000059604645,4.5,6.300000190734863,5.769284725189209,0.0065892646089196205,,,,,,164.4604949951172,,,,,,124.0,,,,,,,,,,,,,0.0,,1.0,6076.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8490089178085327,0.0,,,,8538.0,,,,,,,,""
10462097795,"Dec 30, 2023, 12:39:55 PM",Evening Run,Run,,4960,9.14,177.0,128,false,,,activities/10462097795.gpx,,,4960.0,4818.0,9139.849609375,4.383984565734863,1.8970215320587158,0.0,0.0,4.5,6.300000190734863,5.882363319396973,0.0,,,,,,156.05038452148438,,,,,,128.0,,,,,,,,,,,,,0.0,,1.0,9097.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8427115678787231,0.0,,,,12044.0,,,,,,,,""
10478592833,"Jan 2, 2024, 10:24:21 AM",Afternoon Run,Run,,5276,10.03,179.0,203,false,,,activities/10478592833.gpx,,,5276.0,5069.0,10035.330078125,4.196744918823242,1.9797455072402954,0.0,0.6000000238418579,3.299999952316284,6.300000190734863,4.973061561584473,-0.005989243276417255,,,,,,164.05364990234375,,,,,,203.0,,,,,,,,,,,,,0.0,,1.0,10023.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9020717144012451,0.0,,,,14450.0,,,,,,,,""
10485455956,"Jan 3, 2024, 12:11:12 PM",Evening Run,Run,,3261,5.79,176.0,60,false,,,activities/10485455956.gpx,,,3261.0,3187.0,5790.14990234375,3.3699707984924316,1.8168026208877563,0.0,0.10000000149011612,4.5,6.300000190734863,5.330132961273193,-0.0017415747279301286,,,,,,150.14645385742188,,,,,,60.0,,,,,,,,,,,,,0.0,,1.0,5747.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7755749225616455,0.0,,,,8096.0,,,,,,,,""
10498596338,"Jan 5, 2024, 12:53:16 PM",Evening Run,Run,,2614,5.11,180.0,106,false,,,activities/10498596338.gpx,,,2614.0,2519.0,5116.5498046875,4.806005954742432,2.0311830043792725,0.0,0.10000000149011612,9.5,10.100000381469727,2.4193358421325684,-0.0019623618572950363,,,,,,165.7975616455078,,,,,,106.0,,,,,,,,,,,,,0.0,,1.0,5100.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9573640823364258,0.0,,,,7274.0,,,,,,,,""
10508170228,"Jan 6, 2024, 9:59:37 PM",Morning Run,Run,,4093,8.93,189.0,265,false,,,activities/10508170228.gpx,,,4093.0,4042.0,8936.48046875,3.806640625,2.2109055519104004,30.753803253173828,30.753803253173828,5.800000190734863,16.5,5.082894802093506,0.0,,,,,,179.468017578125,,,,,,265.0,,,,,,,,,,,,,0.0,,1.0,8955.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.183357000350952,0.0,,,,11860.0,,,,,,,,""
10531010417,"Jan 10, 2024, 1:13:27 PM",Evening Run,Run,,3248,6.02,178.0,117,false,,,activities/10531010417.gpx,,,3248.0,3219.0,6023.93017578125,3.1360106468200684,1.8713669776916504,0.0,0.10000000149011612,4.5,6.300000190734863,6.243492603302002,-0.0016652594786137342,,,,,,163.25009155273438,,,,,,117.0,,,,,,,,,,,,,0.0,,1.0,6010.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8546582460403442,0.0,,,,8778.0,,,,,,,,""
10549799196,"Jan 13, 2024, 12:11:30 PM",Evening Run,Run,,3516,6.01,162.0,47,false,,,activities/10549799196.gpx,,,3516.0,3423.0,6015.740234375,4.660742282867432,1.7574467658996582,0.0,0.0,4.5,6.300000190734863,5.509696006774902,0.0,,,,,,142.817138671875,,,,,,47.0,,,,,,,,,,,,,0.0,,1.0,6009.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7109613418579102,0.0,,,,9008.0,,,,,,,,""
10576010502,"Jan 17, 2024, 1:03:26 PM",Evening Run,Run,,3338,6.06,171.0,54,false,,,activities/10576010502.gpx,,,3338.0,3285.0,6068.47998046875,4.2887043952941895,1.8473303318023682,0.0,-0.5,4.5,6.300000190734863,5.879496097564697,0.00824844278395176,,,,,,146.9236602783203,,,,,,54.0,,,,,,,,,,,,,0.0,,1.0,6068.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8179987668991089,0.0,,,,7792.0,,,,,,,,""
10576010523,"Jan 14, 2024, 9:39:17 AM",Afternoon Run,Run,,2989,5.05,171.0,45,false,,,activities/10576010523.gpx,,,2989.0,2813.0,5057.7099609375,4.387988090515137,1.7979772090911865,0.0,1.600000023841858,3.299999952316284,6.300000190734863,8.503416061401367,-0.031964581459760666,,,,,,145.37461853027344,,,,,,45.0,,,,,,,,,,,,,0.0,,1.0,5008.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6921076774597168,0.0,,,,7322.0,,,,,,,,""
10576010537,"Jan 16, 2024, 1:25:57 PM",Evening Run,Run,,2922,5.93,179.0,88,false,,,activities/10576010537.gpx,,,2922.0,2857.0,5933.0,4.217968940734863,2.0766537189483643,0.0,0.20000000298023224,4.5,6.300000190734863,4.6296305656433105,-0.0033791603054851294,,,,,,158.49697875976562,,,,,,88.0,,,,,,,,,,,,,0.0,,1.0,5923.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.030458688735962,0.0,,,,7550.0,,,,,,,,""
10588193823,"Jan 19, 2024, 1:01:32 PM",Evening Run,Run,,2435,4.22,168.0,33,false,,,activities/10588193823.gpx,,,2435.0,2333.0,4219.0400390625,3.7640137672424316,1.8084183931350708,0.0,0.10000000149011612,4.5,6.300000190734863,4.943953990936279,-0.0024113876279443502,,,,,,144.39654541015625,,,,,,33.0,,,,,,,,,,,,,0.0,,1.0,4152.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7326653003692627,0.0,,,,5906.0,,,,,,,,""
10601946234,"Jan 21, 2024, 2:22:53 PM",Night Run,Run,,2119,3.20,159.0,41,false,,,activities/10601946234.gpx,,,2119.0,2119.0,3207.93994140625,2.080004930496216,1.5138933658599854,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,145.14346313476562,,,,,,41.0,,,,,,,,,,,,,0.0,,1.0,3207.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5138933658599854,0.0,,,,5316.0,,,,,,,,""
10606926451,"Jan 22, 2024, 11:46:05 AM",Evening Run,Run,,4289,8.44,178.0,118,false,,,activities/10606926451.gpx,,,4289.0,4150.0,8443.6396484375,5.227978706359863,2.034611940383911,0.0,0.10000000149011612,4.5,6.300000190734863,5.400487899780273,-0.001192529103718698,,,,,,157.45689392089844,,,,,,118.0,,,,,,,,,,,,,0.0,,1.0,8394.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9686732292175293,0.0,,,,10874.0,,,,,,,,""
10626795101,"Jan 25, 2024, 12:29:18 PM",Evening Run,Run,,6045,12.03,186.0,197,false,,,activities/10626795101.gpx,,,6045.0,5958.0,12029.6103515625,4.489355564117432,2.019068479537964,0.0,-0.10000000149011612,4.5,6.300000190734863,6.993142127990723,0.0008314604638144374,,,,,,160.7060546875,,,,,,197.0,,,,,,,,,,,,,0.0,,1.0,12038.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9900100231170654,0.0,,,,14966.0,,,,,,,,""
10632857638,"Jan 26, 2024, 12:10:21 PM",Evening Run,Run,,3845,7.49,175.0,98,false,,,activities/10632857638.gpx,,,3845.0,3753.0,7498.43017578125,4.1633381843566895,1.9979829788208008,0.0,0.30000001192092896,4.5,6.300000190734863,5.571188926696777,-0.004046546295285225,,,,,,155.93515014648438,,,,,,98.0,,,,,,,,,,,,,0.0,,1.0,7421.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9501769542694092,0.0,,,,9384.0,,,,,,,,""
10647093819,"Jan 28, 2024, 1:02:35 PM",Evening Run,Run,,2370,5.01,174.0,69,false,,,activities/10647093819.gpx,,,2370.0,2370.0,5011.18994140625,3.134082078933716,2.1144261360168457,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,155.84725952148438,,,,,,69.0,,,,,,,,,,,,,0.0,,1.0,5011.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1144261360168457,0.0,,,,6758.0,,,,,,,,""
10660178430,"Jan 30, 2024, 12:34:45 PM",Evening Run,Run,,2596,5.02,173.0,45,false,,,activities/10660178430.gpx,,,2596.0,2544.0,5028.89990234375,4.580029487609863,1.9767688512802124,0.0,-0.20000000298023224,4.5,6.300000190734863,6.894282817840576,0.003985143266618252,,,,,,146.51123046875,,,,,,45.0,,,,,,,,,,,,,0.0,,1.0,5025.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.937172532081604,0.0,,,,6122.0,,,,,,,,""
10680740652,"Feb 2, 2024, 12:59:42 PM",Evening Run,Run,,3100,5.80,173.0,44,false,,,activities/10680740652.gpx,,,3100.0,3014.0,5804.06005859375,5.8288893699646,1.925700068473816,0.0,0.20000000298023224,4.5,6.300000190734863,5.7052321434021,-0.0034524663351476192,,,,,,143.9730987548828,,,,,,44.0,,,,,,,,,,,,,0.0,,1.0,5797.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8722773790359497,0.0,,,,7442.0,,,,,,,,""
10680740674,"Feb 1, 2024, 12:52:22 PM",Evening Run,Run,,3028,5.39,166.0,40,false,,,activities/10680740674.gpx,,,3028.0,2951.0,5393.6298828125,4.293391704559326,1.82772958278656,0.0,-0.10000000149011612,4.5,6.300000190734863,5.998289585113525,0.0018651182763278484,,,,,,143.25949096679688,,,,,,40.0,,,,,,,,,,,,,0.0,,1.0,5367.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7812516689300537,0.0,,,,7274.0,,,,,,,,""
10694278117,"Feb 4, 2024, 11:23:14 AM",Evening Run,Run,,4842,8.26,176.0,94,false,,,activities/10694278117.gpx,,,4842.0,4371.0,8261.7998046875,4.0880022048950195,1.8901394605636597,0.0,0.5,3.4000000953674316,6.300000190734863,6.717861175537109,-0.006052396725863218,,,,,,152.64866638183594,,,,,,94.0,,,,,,,,,,,,,0.0,,1.0,8266.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7062783241271973,0.0,,,,11624.0,,,,,,,,""
10700515652,"Feb 5, 2024, 12:04:34 PM",Evening Weight Training,Weight Training,,1139,0,136.0,3,false,,,activities/10700515652.gpx,,,1139.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,104.11589050292969,,,,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
10707884570,"Feb 6, 2024, 1:22:19 PM",Evening Run,Run,,3562,5.88,161.0,34,false,,,activities/10707884570.gpx,,,3562.0,3398.0,5883.1201171875,3.468798875808716,1.731347918510437,0.0,0.20000000298023224,4.5,6.300000190734863,5.921024322509766,-0.0034237781073898077,,,,,,136.0828399658203,,,,,,34.0,,,,,,,,,,,,,0.0,,1.0,5847.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6516339778900146,0.0,,,,8526.0,,,,,,,,""
10714672266,"Feb 7, 2024, 1:03:31 PM",Evening Run,Run,,3379,5.97,169.0,60,false,,,activities/10714672266.gpx,,,3379.0,3157.0,5970.85009765625,4.040014743804932,1.8913050889968872,0.0,0.10000000149011612,4.5,6.300000190734863,4.92619514465332,-0.0016816472634673119,,,,,,149.34918212890625,,,,,,60.0,,,,,,,,,,,,,0.0,,1.0,5952.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7670464515686035,0.0,,,,7942.0,,,,,,,,""
10740034379,"Feb 11, 2024, 10:50:11 AM",Afternoon Run,Run,,4727,9.17,171.0,105,false,,,activities/10740034379.gpx,,,4727.0,4646.0,9177.0,3.201953172683716,1.9752475023269653,0.0,0.0,4.5,6.300000190734863,14.70588207244873,0.0,,,,,,151.32696533203125,,,,,,105.0,,,,,,,,,,,,,0.0,,1.0,9185.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.941400408744812,0.0,,,,12930.0,,,,,,,,""
10746503360,"Feb 12, 2024, 11:42:39 AM",Evening Run,Run,,4386,9.02,181.0,216,false,,,activities/10746503360.gpx,,,4386.0,4262.0,9024.9404296875,4.648046970367432,2.1175365447998047,0.0,0.10000000149011612,4.5,7.599999904632568,5.537613868713379,-0.0011100072879344225,,,,,,170.62220764160156,,,,,,216.0,,,,,,,,,,,,,0.0,,1.0,9019.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0576698780059814,0.0,,,,12648.0,,,,,,,,""
10772962293,"Feb 16, 2024, 12:30:23 PM",Evening Run,Run,,3061,6.00,187.0,63,false,,,activities/10772962293.gpx,,,3061.0,2946.0,6006.47998046875,4.498663425445557,2.0388593673706055,0.0,-0.10000000149011612,4.5,6.300000190734863,5.081881523132324,0.0016661057015880942,,,,,,150.35243225097656,,,,,,63.0,,,,,,,,,,,,,0.0,,1.0,6008.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9622607231140137,0.0,,,,7476.0,,,,,,,,""
10779183382,"Feb 17, 2024, 11:40:05 AM",Evening Run,Run,,1643,3.00,159.0,20,false,,,activities/10779183382.gpx,,,1643.0,1621.0,3008.699951171875,3.3526692390441895,1.8560764789581299,0.0,0.10000000149011612,4.5,6.300000190734863,5.6100945472717285,-0.003371385158970952,,,,,,141.56011962890625,,,,,,20.0,,,,,,,,,,,,,0.0,,1.0,2968.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8312233686447144,0.0,,,,4138.0,,,,,,,,""
10793123949,"Feb 19, 2024, 12:04:52 PM",Evening Run,Run,,3318,5.94,171.0,41,false,,,activities/10793123949.gpx,,,3318.0,3204.0,5944.85986328125,4.318066596984863,1.8554494380950928,0.0,0.10000000149011612,4.5,6.300000190734863,5.182769298553467,-0.0016857919981703162,,,,,,142.15805053710938,,,,,,41.0,,,,,,,,,,,,,0.0,,1.0,5938.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.791699767112732,0.0,,,,7966.0,,,,,,,,""
10799833421,"Feb 20, 2024, 11:40:29 AM",Evening Run,Run,,2880,5.91,177.0,95,false,,,activities/10799833421.gpx,,,2880.0,2824.0,5913.85986328125,3.938037157058716,2.0941429138183594,0.0,0.10000000149011612,4.5,6.300000190734863,5.582261562347412,-0.0016925858799368143,,,,,,160.27926635742188,,,,,,95.0,,,,,,,,,,,,,0.0,,1.0,5913.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0534236431121826,0.0,,,,7538.0,,,,,,,,""
10817709883,"Feb 23, 2024, 1:01:49 AM",Morning Run,Run,,2139,4.07,172.0,54,false,,,activities/10817709883.gpx,,,2139.0,2028.0,4076.610107421875,4.006005764007568,2.010162830352783,0.0,0.0,3.4000000953674316,4.800000190734863,2.724672317504883,0.0,,,,,,155.66481018066406,,,,,,54.0,,,,,,,,,,,,,0.0,,1.0,4067.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9058486223220825,0.0,,,,5420.0,,,,,,,,""
10840237786,"Feb 26, 2024, 12:08:03 PM",Evening Run,Run,,2984,5.85,184.0,70,false,,,activities/10840237786.gpx,,,2984.0,2926.0,5855.580078125,3.72998046875,2.001223564147949,0.0,0.20000000298023224,4.5,6.300000190734863,5.452896595001221,-0.003421833273023367,,,,,,153.923828125,,,,,,70.0,,,,,,,,,,,,,0.0,,1.0,5850.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9623258113861084,0.0,,,,7580.0,,,,,,,,""
10860908425,"Feb 29, 2024, 12:47:59 PM",Evening Run,Run,,536,1.06,155.0,9,false,,,activities/10860908425.gpx,,,536.0,515.0,1061.0699462890625,3.16400146484375,2.0603299140930176,0.0,0.0,9.5,10.100000381469727,2.1367554664611816,-0.009811521507799625,,,,,,145.66041564941406,,,,,,9.0,,,,,,,,,,,,,0.0,,1.0,1020.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9796080589294434,0.0,,,,1534.0,,,,,,,,""
10902274629,"Mar 6, 2024, 12:25:42 PM",Evening Run,Run,,1141,1.75,157.0,12,false,,,activities/10902274629.gpx,,,1141.0,1141.0,1752.8499755859375,2.5660033226013184,1.5362401008605957,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,136.1998291015625,,,,,,12.0,,,,,,,,,,,,,0.0,,1.0,1752.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5362401008605957,0.0,,,,2682.0,,,,,,,,""
10909325362,"Mar 7, 2024, 12:04:16 PM",Evening Run,Run,,3050,6.01,175.0,119,false,,,activities/10909325362.gpx,,,3050.0,3028.0,6013.35986328125,3.595799207687378,1.9859180450439453,0.0,0.0,4.5,6.300000190734863,5.819593906402588,0.001664807670749724,,,,,,164.88458251953125,,,,,,119.0,,,,,,,,,,,,,0.0,,1.0,6011.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9715933799743652,0.0,,,,8566.0,,,,,,,,""
10915098375,"Mar 8, 2024, 9:43:44 AM",Afternoon Run,Run,,1725,3.02,165.0,30,false,,,activities/10915098375.gpx,,,1725.0,1725.0,3021.639892578125,2.602001905441284,1.7516752481460571,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,146.1999969482422,,,,,,30.0,,,,,,,,,,,,,0.0,,1.0,3021.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7516752481460571,0.0,,,,5058.0,,,,,,,,""
10922604260,"Mar 9, 2024, 11:21:42 AM",Evening Run,Run,,5480,10.01,167.0,134,false,,,activities/10922604260.gpx,,,5480.0,5244.0,10010.099609375,3.102001905441284,1.9088672399520874,0.0,0.0,4.5,6.300000190734863,5.674614906311035,0.0019979821518063545,,,,,,152.7032470703125,,,,,,134.0,,,,,,,,,,,,,0.0,,1.0,10020.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8266605138778687,0.0,,,,15640.0,,,,,,,,""
10929451886,"Mar 10, 2024, 11:03:11 AM",Evening Run,Run,,4194,7.17,166.0,40,false,,,activities/10929451886.gpx,,,4194.0,4109.0,7174.490234375,3.06201171875,1.7460428476333618,0.0,0.0,4.5,6.300000190734863,5.943948745727539,0.0014008446596562862,,,,,,139.56256103515625,,,,,,40.0,,,,,,,,,,,,,0.0,,1.0,7146.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7106558084487915,0.0,,,,11698.0,,,,,,,,""
10950291286,"Mar 13, 2024, 12:12:29 PM",Evening Run,Run,,2610,5.62,188.0,97,false,,,activities/10950291286.gpx,,,2610.0,2569.0,5619.7001953125,4.235319137573242,2.187505006790161,0.0,0.0,4.5,6.300000190734863,5.3843865394592285,0.0,,,,,,162.65570068359375,,,,,,97.0,,,,,,,,,,,,,0.0,,1.0,5614.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.153141736984253,0.0,,,,7516.0,,,,,,,,""
10970389001,"Mar 16, 2024, 10:20:25 AM",Afternoon Run,Run,,3451,5.10,168.0,40,false,,,activities/10970389001.gpx,,,3451.0,2890.0,5105.5400390625,3.896008253097534,1.7666229009628296,0.0,0.0,3.4000000953674316,4.5,1.5625238418579102,-0.0019903865177184343,,,,,,144.03631591796875,,,,,,40.0,,,,,,,,,,,,,0.0,,1.0,5026.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4794378280639648,0.0,,,,7102.0,,,,,,,,""
10978201516,"Mar 17, 2024, 10:32:41 AM",Afternoon Run,Run,,5357,3.34,171.0,14,false,,,activities/10978201516.gpx,,,5357.0,4931.0,3342.919921875,3.1373209953308105,0.6779395341873169,2.522857189178467,0.0,3.4000000953674316,6.300000190734863,7.362051486968994,0.035932984203100204,,,,,,134.5474090576172,,,,,,14.0,,,,,,,,,,,,,0.0,,1.0,3344.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6240283846855164,0.0,,,,12052.0,,,,,,,,""
